manifest	status	entry_path	sha256	source_branch	source_path	blob_sha1	commit	byte_identical
149	NOT_FOUND	evidence/logs/BD-010_supersedes_bd_009__fail_was_a_test_scrip.log	7e23358170809d86f9cf09e0c98a81b11eba7b8eb9cc5a8b408028b504890e80	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/BD-011_b_prime_r2_validation_4_5_10_mobile_resp.log	298b4dce0d1ae8d37e90f9628db3e4e181171fd4d42e324704115fea375a0503	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/BD-012_b_prime_r2_validation_6_10_protected_rou.log	47f690dc44677016a846063a5874a0fb03cfacf9f27b1fc7c21d4e87b0a8a44c	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/BD-013_b_prime_r2_visual_evidence__provider_das.log	2463ec4b093fcd1e8a2c12e559edd346e4fd6e323fb52e365a0bf1db7ab9180a	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/BD-014_b_prime_r2_validation_7_8_10_publication.log	40cbcec4f4ce07beadcad4a455a91e1d7280d420f7211204abdea998823f2cf1	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/BD-015_b_prime_r2_validation_9_10_patch_applica.log	74f23e0decc973dd520df0c551f45fe950a1e7d22737955574bffcb6857442ac	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/BD-016_b_prime_r2_validation_10_10_secret_scan_.log	1486ed0f41e2f0337f508c2693b9c9ea49e974629de140974ef5a5724364480e	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/BD-017_b_prime_r2_package_assembled_at__app_han.log	8d2ccaa98defba76751eeb6e1e53cc27314b5101bc34939ebe5c810c84536d12	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/BD-018_supersedes_bd_017_checksum_note__checksu.log	eadb8413798a25a58e0e5518e05d08a0e03220aa9fe3cd579ee97749ec9c29fe	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/BD-019_b_prime_r2_session_close__package_comple.log	0257fc91b75e59aed4ebb6192c7fba6c09e5291f480b8571377eb8c5a63da615	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/P4-001_identity_bookkeeping_per_owner_instructi.log	ed285d5ed8135d7a599ba397405147b16c07f18c5a7af71ff41818e1d5beadff	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/P4-002_phase_4c_non_schema_prep_re_derived_onto.log	39bd5b6f14ed4466406ed7ddefebf5b144d2eb7347cd3918aac633065670889f	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/P4-003_phase_4c_r2__38_comfort_profile_contract.log	af6e2d9a6236cd267870534e1f1e75ad08f354565d553fcdfd31ecbc368c57c5	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/P4-004_phase_4c_r2__full_typecheck___web_produc.log	f030853ac57bdefad64d73cd7eb3098b899751a7ead448845699d300c0991d12	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/P4-005_phase_4c_r2_static_verification__both_ui.log	e7666ab47c706d415dcc912a2a6689d01aa5cf77c4d361ae4ff2a669025b84d2	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/P4-006_phase_4c_r2_patch_verification___secret_.log	b061338a68a80244d2642a7b99300ffeb5a888456bea46ce48f96efcf31bb4ee	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/P4-007_phase_4c_r2_publication_gate_mechanics_c.log	5ad89939baafa5f5e586b02d48aa43c945b9c06f24ecb5b865e3b1a7d54e72b4	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/P4-008_phase_4c_r2___rule_12_r2_session_close__.log	0860876092438286133f66b45572828a337b37dec03cfe36ed43c8823a208a80	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/PB-003_b_prime_publication_verified_read_only__.log	486c7a4c2d8366ee1e0bcf16cddd90dae546bc2b57adeb52b1d1ca119b0a246f	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/PB-005_b_prime_publication_verification_session.log	31600081c0f94e25cd93d5cc188641828592179ba39c4038e38f102f0355fc1e	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/PB-006_correction_to_pb_005_artifact__state_mat.log	f2274ddf7010d630a9c0866b3b559fd75d933471c0bfc372678bc5ddc5ae5f1d	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/RD-001_rule_12_provenance_docs_re_derived_separ.log	083b2f430b5e7cca13cd24597d7518fe7ad5d2b333a05088bdc6b9f567168b57	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/RD-002_rule_12_r2_verification__git_am_onto_pri.log	9ac66a31074408cd8f6af168e4dcd297431b47677424269db4b631fa60c04b06	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/TO-001_takeover_fetch__live_remote_inventory__2.log	1b2d1ac37e7161374a56ddd83190270ddf939038bf94bb490ab7658d014775bc	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/TO-002_a_prime___c_prime_publication_verificati.log	26486a0fe532e9d58fe2aedee4144e23aeebeadc2792d2e0d58fdb21290d5a21	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/TO-003_21st_conflict_branch_classification__con.log	77b14a4a69203fa506ec1a4f4a6d7affcd08201109198a7ae6e68877d88528fa	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/TO-004_handoff_package_restored_read_only_from_.log	767f05935fbc444a9d0447b4a75a5f0344c836dd947f6ba90283ff33b2684afb	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/TO-005_candidate_bundle_verify___restore_test__.log	e15052cdf350ac66fb32e04d77ded96bbc88780b646f169225a5c44a360307fb	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/TO-006_b_prime_status__old_patch__base_3e76114_.log	3de437791bbcd860109ba43b117e9fec520c8fa11a37adeff08a7ef9eb02eab1	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/TO-007_ledger_continuity___duplicate_guard_sear.log	81c087a7f1cf521ca732d27ecb74bfd6e1db58644c5731f3668885d39ffcde88	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/TO-008_supersedes_to_007__fail_was_the_same_gre.log	bf34c506038428184b08f5c8e19638648fbfe58df71a8634f77d1d8465adf683	-	-	-	-	NO
149	NOT_FOUND	evidence/logs/TO-009_state_matrix_v5_written__first_response_.log	db0c739b89b16543e1a9bafb11f453fce5c6c97ccc0f7f7ad50679f08c288245	-	-	-	-	NO
149	VERIFIED_PRESENT	evidence/record_action.py	38407211f5e11daf735e9da84f8a1baaeed5b1b1ebee39926998231b17e26b18	conflict_100826_1941	handoff/evidence/record_action.py	28e6c8cf224067a883ae9ba6d819807578c71a44	9a752aec36c4	YES
149	VERIFIED_PRESENT	patch_package/APPLICATION_GUIDE.md	d06eb1a20a522f86c0f4fadcff383461ee9badaacc1dd8503158cc614926da29	conflict_100826_1941	handoff/patch_package/APPLICATION_GUIDE.md	1832954f20e5d4ad994864470855be62e797400e	9a752aec36c4	YES
149	VERIFIED_PRESENT	patch_package/CHECKSUMS.sha256	a6ebe5050c72b5bd2b58588541ebe67b6350ca4e86b6691b08c75744e6dabb64	conflict_100826_2113	handoff/patch_package/CHECKSUMS.sha256	d7ce2301607fc255a843a5524a1569ad86d04aa1	b9d27229a86d	YES
149	VERIFIED_PRESENT	patch_package/MANIFEST.json	d918ec2b6c8f3ce471066b03c79f92dbca3bd56ffef22fb5ec8d7bd5b0c47ada	conflict_100826_2113	handoff/patch_package/MANIFEST.json	a0a2554ab768ece4febb43ce368a94264311a4a8	b9d27229a86d	YES
149	VERIFIED_PRESENT	patch_package/PROVENANCE_SUMMARY.md	3b85677aa11c2387bd0e37690cfb7dc560dfd1ea67fcce544a7de50b65130386	conflict_100826_1941	handoff/patch_package/PROVENANCE_SUMMARY.md	69842c408d51790f44ccaf782dd24c71835d7541	9a752aec36c4	YES
149	VERIFIED_PRESENT	patch_package/evidence/B_prime/DRAFT_approve-web-ui_rationale.md	004c9fd29b12c00e8122e2eefa4172d37f645ac553fe90c465481bb713cf92a0	conflict_100826_1941	handoff/patch_package/evidence/B_prime/DRAFT_approve-web-ui_rationale.md	013e04caa681d6a4c4e72dd6692fc90cbca6ba9e	9a752aec36c4	YES
149	VERIFIED_PRESENT	patch_package/evidence/C_prime/_exits.txt	f40513110866d9e416fb8982bf3ba695aa17b340b06f695d8c9ee467d9b67c54	conflict_100826_1941	handoff/patch_package/evidence/C_prime/_exits.txt	8d5ed88a6b73b9bd15cd8f9750872d7e8ec4c089	9a752aec36c4	YES
149	VERIFIED_PRESENT	patch_package/evidence/C_prime/_meta.txt	e79a37290c944cdb669f2ca0ba895bfe071e68bd5826e8be43701d1770601edf	conflict_100826_1941	handoff/patch_package/evidence/C_prime/_meta.txt	d8acae60cff68fb8c10649fd38f493472a8bccd9	9a752aec36c4	YES
149	VERIFIED_PRESENT	patch_package/patches/A-prime-session063-traceability.patch	dbb5abd618668354731a0e23ccc14ca00f875cb65e13678a73eb05d6d21a3ca9	conflict_100826_1941	handoff/patch_package/patches/A-prime-session063-traceability.patch	117cbe4d2f71615a375da2a1e793cb49bf118b02	9a752aec36c4	YES
149	VERIFIED_PRESENT	patch_package/patches/B-prime-provider-signout.patch	dfbf9e18b643004316cdcfe4db2c7175ace9c7506c57a2915932af0437742093	conflict_100826_1941	handoff/patch_package/patches/B-prime-provider-signout.patch	3300a77063d711a2e4dac4cc6da082862c1afbaf	9a752aec36c4	YES
149	VERIFIED_PRESENT	patch_package/patches/C-prime-lockfile-reproducibility.patch	1dfbfb13c932b240a8caaa8aa82a7691f700b1ab567e055c43dbed1b881b6e31	conflict_100826_1941	handoff/patch_package/patches/C-prime-lockfile-reproducibility.patch	cb44ecd4e225520089edbd9da0d6166e43e28b9a	9a752aec36c4	YES
149	VERIFIED_PRESENT	patch_package/patches/phase4c-nonschema-prep.patch	528b9bac839473859a0c91ac874bfc3c6346a959023d65f147a6ce317530ad1d	conflict_100826_1941	handoff/patch_package/patches/phase4c-nonschema-prep.patch	431ee1857c400a54cd4e08e80c17225bbe3262ab	9a752aec36c4	YES
149	VERIFIED_PRESENT	patch_package/patches/rule12-provenance-docs.patch	fca9c42183636ffa9d3d02057f998a31cead3ed37b838a058f1cdadce4a3b120	conflict_100826_1941	handoff/patch_package/patches/rule12-provenance-docs.patch	6d52132b8734220ba68f024b71c58beed19191a9	9a752aec36c4	YES
149	VERIFIED_PRESENT	patch_package/validate_patch.sh	a0dc19ddbec560b8213ac5d61f0a8cbda427e056c69cb2d5485ef4e50f9bda55	conflict_100826_1941	handoff/patch_package/validate_patch.sh	7e0d856627a994b27ae4062f57e76612a1e40eb9	9a752aec36c4	YES
149	VERIFIED_PRESENT	publication_drafts/DRAFT_A_prime.md	37e928abe4699b98505de1bf181c55858715a848253ad2a0c3a20ca135b8f665	conflict_100826_1941	handoff/publication_drafts/DRAFT_A_prime.md	f67a3febf690b246a72b8e86ca3bdc1c9d00aa5e	9a752aec36c4	YES
149	VERIFIED_PRESENT	publication_drafts/DRAFT_B_prime.md	8a652ef7d9f0c8c6a8c801c72d707bae4a66fcce7da2d8967ae88557d7a1a322	conflict_100826_1941	handoff/publication_drafts/DRAFT_B_prime.md	f59af2dd6c977e131f7e18667b85361ad3adeef3	9a752aec36c4	YES
149	VERIFIED_PRESENT	publication_drafts/DRAFT_C_prime.md	62bafe1d49b6e655b77a38591848146b0e2fa5955ef0d1617debd1cea6c442f1	conflict_100826_1941	handoff/publication_drafts/DRAFT_C_prime.md	8ff369b0848191cbf3e4e0b61cfd28fc8296561d	9a752aec36c4	YES
149	VERIFIED_PRESENT	test_reports/iteration_1.json	e778d5f067cf8de90f7f9a51c37113777a036a87e6ac27cde882e2361af24a44	conflict_100826_1941	handoff/test_reports/iteration_1.json	df32295b615007e50a3f39180dc061fd01fbc6cc	9a752aec36c4	YES
149	VERIFIED_PRESENT	test_reports/iteration_2.json	2808a7ea44333fdf7b24b3cbc48000282bfc640e082bc90a42c049f424568db6	conflict_100826_1941	handoff/test_reports/iteration_2.json	e1f2b30c07790b72dbbc5654b9a3077721dedde7	9a752aec36c4	YES
149	VERIFIED_PRESENT	test_reports/iteration_3.json	4270cc08ad240644bf8818367f018ec4a11a2e19fd48708be2965f55716f0336	conflict_100826_1941	handoff/test_reports/iteration_3.json	b7b817183a4c68102862de508b5d61014622bbdd	9a752aec36c4	YES
149	VERIFIED_PRESENT	test_reports/iteration_4.json	317a63441805d0f62fde1674e0834e4b7de01e7a59b53cde450d2c0b21f59a86	conflict_100826_1941	handoff/test_reports/iteration_4.json	606a933d63c74c8d3e85d9b6c3edffa0ae05dcf0	9a752aec36c4	YES
80	VERIFIED_PRESENT	README.md	a138d5670f2f994eaebd9395edced4ab787f2c7da7d84170be1b3b291d25f7b8	conflict_100826_1941	handoff/README.md	edd5d6b40763cd735c5c12cf3941e0ea1f323b33	9a752aec36c4	YES
80	VERIFIED_PRESENT	STATE_MATRIX_v3_2026-08-10.md	15106b1cadd5685d3349f43cb944c30e65b147b8083db9b9654d6c5917ad8b20	conflict_100826_1941	handoff/STATE_MATRIX_v3_2026-08-10.md	c105434d1b87aeab6bb7fe73b0c54bc600275bf1	9a752aec36c4	YES
80	VERIFIED_PRESENT	STATE_MATRIX_v4_2026-08-10.md	04de930b29e88ab04bcb722d2ecd199520391032fa40773d6a5be8f41c7095da	conflict_100826_2113	handoff/STATE_MATRIX_v4_2026-08-10.md	1a401b567657bc4b71d924318f598b5d2b2e181c	b9d27229a86d	YES
80	VERIFIED_PRESENT	STATE_REPORT_2026-08-10.md	f7d3cddb64b99706fd552014f8c5740912ba8453d840baacaebaa2e32041ecb1	conflict_100826_1941	handoff/STATE_REPORT_2026-08-10.md	5c9c09fa2389359894da5547a8b9fdfcc9e26126	9a752aec36c4	YES
80	VERIFIED_PRESENT	candidates/C-prime-r2-lockfile-reproducibility.patch	ea3eb8ed962753db7b5d6846c9b90bd7d2b5da7cecc397f9be088e49da8d3456	conflict_100826_2113	handoff/candidates/C-prime-r2-lockfile-reproducibility.patch	169fed0ff651bf6a942b8839fbfae75bd6e8d3e0	b9d27229a86d	YES
80	VERIFIED_PRESENT	candidates/local-branches-2026-08-10.bundle	997608350901f1e5ad7c6a86dc4a3a68bf623c93074854d892fd0f7b94a8296f	conflict_100826_1941	handoff/candidates/local-branches-2026-08-10.bundle	05fff9e55eccdc2bd7de98fdca51a18169ca66e6	9a752aec36c4	YES
80	VERIFIED_PRESENT	candidates/lockfile-identity.txt	c8a1e3b9c29cb468397d39c72173402ec0177c55d81f8dc733800fa5315bfabe	conflict_100826_1941	handoff/candidates/lockfile-identity.txt	b8e6409095389fcbfc16571b3115c69c2a7967aa	9a752aec36c4	YES
80	VERIFIED_PRESENT	candidates/lockfile-repro-rederived.patch	1dfbfb13c932b240a8caaa8aa82a7691f700b1ab567e055c43dbed1b881b6e31	conflict_100826_1941	handoff/candidates/lockfile-repro-rederived.patch	cb44ecd4e225520089edbd9da0d6166e43e28b9a	9a752aec36c4	YES
80	VERIFIED_PRESENT	candidates/phase4c-demo-wiring.patch	ce572c77dc07a6a6621df958d61d92f19211643a156a0067a91236190d4c3f03	conflict_100826_1941	handoff/candidates/phase4c-demo-wiring.patch	ad745cdc07604dcd08c06fd781f06e991911510d	9a752aec36c4	YES
80	VERIFIED_PRESENT	candidates/phase4c-nonschema-prep.patch	528b9bac839473859a0c91ac874bfc3c6346a959023d65f147a6ce317530ad1d	conflict_100826_1941	handoff/candidates/phase4c-nonschema-prep.patch	431ee1857c400a54cd4e08e80c17225bbe3262ab	9a752aec36c4	YES
80	VERIFIED_PRESENT	candidates/provenance-rule-docs.patch	fca9c42183636ffa9d3d02057f998a31cead3ed37b838a058f1cdadce4a3b120	conflict_100826_1941	handoff/candidates/provenance-rule-docs.patch	6d52132b8734220ba68f024b71c58beed19191a9	9a752aec36c4	YES
80	VERIFIED_PRESENT	candidates/provider-signout-rederived.patch	dfbf9e18b643004316cdcfe4db2c7175ace9c7506c57a2915932af0437742093	conflict_100826_1941	handoff/candidates/provider-signout-rederived.patch	3300a77063d711a2e4dac4cc6da082862c1afbaf	9a752aec36c4	YES
80	VERIFIED_PRESENT	candidates/session063-rederived.patch	dbb5abd618668354731a0e23ccc14ca00f875cb65e13678a73eb05d6d21a3ca9	conflict_100826_1941	handoff/candidates/session063-rederived.patch	117cbe4d2f71615a375da2a1e793cb49bf118b02	9a752aec36c4	YES
80	VERIFIED_PRESENT	downloads/A-prime-session063-traceability.patch	dbb5abd618668354731a0e23ccc14ca00f875cb65e13678a73eb05d6d21a3ca9	conflict_100826_1941	handoff/downloads/A-prime-session063-traceability.patch	117cbe4d2f71615a375da2a1e793cb49bf118b02	9a752aec36c4	YES
80	VERIFIED_PRESENT	downloads/APPLICATION_GUIDE.md	d06eb1a20a522f86c0f4fadcff383461ee9badaacc1dd8503158cc614926da29	conflict_100826_1941	handoff/downloads/APPLICATION_GUIDE.md	1832954f20e5d4ad994864470855be62e797400e	9a752aec36c4	YES
80	NOT_FOUND	downloads/A_prime_package.tar.gz	5b7c244e015c3a014e90d0efdd70e7cc5cb56dda08a0535f1971efc4901d108c	-	-	-	-	NO
80	NOT_FOUND	downloads/A_prime_package.zip	73ec9d99ec13ac8b98678c74970baf368fc525f80cb0028ef7e23b655e4f1d91	-	-	-	-	NO
80	VERIFIED_PRESENT	downloads/A_prime_package/A-prime-session063-traceability.patch	dbb5abd618668354731a0e23ccc14ca00f875cb65e13678a73eb05d6d21a3ca9	conflict_100826_2113	handoff/downloads/A_prime_package/A-prime-session063-traceability.patch	117cbe4d2f71615a375da2a1e793cb49bf118b02	b9d27229a86d	YES
80	VERIFIED_PRESENT	downloads/A_prime_package/APPLICATION_GUIDE.md	280b58c64aa903c4a4fc34e5518cb332b34e3cfcc1c07bf460c5f0fdd961f4d0	conflict_100826_2113	handoff/downloads/A_prime_package/APPLICATION_GUIDE.md	dc7c1880802606d13019ee8c571fd4a4cd6989fb	b9d27229a86d	YES
80	VERIFIED_PRESENT	downloads/A_prime_package/CHECKSUMS.sha256	6339ab331d40cdd18b09e524f5169d885a4b9c69896538b25f54e3295cf079f0	conflict_100826_2113	handoff/downloads/A_prime_package/CHECKSUMS.sha256	6684333a7d9c0a54f899e194a4d94a5c00dad86c	b9d27229a86d	YES
80	VERIFIED_PRESENT	downloads/A_prime_package/MANIFEST.json	c8e27b50a4ad69a61543b87161bca707ef4c3b16aa49eccbe526246869a0e023	conflict_100826_2113	handoff/downloads/A_prime_package/MANIFEST.json	becd66a4cb83905b5bc205ff7acee582aeaf41c7	b9d27229a86d	YES
80	VERIFIED_PRESENT	downloads/A_prime_package/PROVENANCE_SUMMARY.md	b63434eebed73eeb800dbf0fd4d3d124cb353ebba182ff633f4194bef6def2e7	conflict_100826_2113	handoff/downloads/A_prime_package/PROVENANCE_SUMMARY.md	ca00baa4f4663c06236bc0a9b4491b4ed3819a3b	b9d27229a86d	YES
80	VERIFIED_PRESENT	downloads/A_prime_package/evidence/LEDGER_EXTRACT_A_prime.jsonl	98b57104a2d8f0d87d143862ca6038ab77218b4f572edc25744513a9dc44476b	conflict_100826_2113	handoff/downloads/A_prime_package/evidence/LEDGER_EXTRACT_A_prime.jsonl	532acc5edbe9cda7ec643b7f2c256b727a4ae25a	b9d27229a86d	YES
80	NOT_FOUND	downloads/A_prime_package/evidence/RG-001_transport_validation_a_prime.regenerated.log	0d7e04706eda9a2387c42c9ecef66024dfe8158151a42b7339b9a0297af0a055	-	-	-	-	NO
80	NOT_FOUND	downloads/A_prime_package/evidence/RG-006_gate_A.regenerated.log	6a8156012bfe1929f368206d451eda8edd51c8d30bfb15772d1c58e8346142ed	-	-	-	-	NO
80	VERIFIED_PRESENT	downloads/B-prime-provider-signout.patch	dfbf9e18b643004316cdcfe4db2c7175ace9c7506c57a2915932af0437742093	conflict_100826_1941	handoff/downloads/B-prime-provider-signout.patch	3300a77063d711a2e4dac4cc6da082862c1afbaf	9a752aec36c4	YES
80	VERIFIED_PRESENT	downloads/C-prime-lockfile-reproducibility.patch	1dfbfb13c932b240a8caaa8aa82a7691f700b1ab567e055c43dbed1b881b6e31	conflict_100826_1941	handoff/downloads/C-prime-lockfile-reproducibility.patch	cb44ecd4e225520089edbd9da0d6166e43e28b9a	9a752aec36c4	YES
80	VERIFIED_PRESENT	downloads/CHECKSUMS.sha256	25fc96508b1dd7b8096a3cf4f9acb84df872a72d71c9ac85605a768e340ac18b	conflict_100826_1941	handoff/downloads/CHECKSUMS.sha256	0fa15be888aa1607aacd9fa495f9d4ea9c9a480d	9a752aec36c4	YES
80	NOT_FOUND	downloads/C_prime_r2_package.tar.gz	fe771db28d90de2dede5552911f872dccd55a5d121d7e5246ae599125b3b1df8	-	-	-	-	NO
80	NOT_FOUND	downloads/C_prime_r2_package.zip	3148fd2fa336275748698f64820cb93e065dc42098e865929757a609007a6871	-	-	-	-	NO
80	VERIFIED_PRESENT	downloads/C_prime_r2_package/APPLICATION_GUIDE.md	f4543a3a55ffa952728cc075f041b0d6b3ec01409d8381b43272fa424b09c073	conflict_100826_2113	handoff/downloads/C_prime_r2_package/APPLICATION_GUIDE.md	5ab63f3ba4010bb30300cdbd46f00018e43318a4	b9d27229a86d	YES
80	VERIFIED_PRESENT	downloads/C_prime_r2_package/C-prime-r2-lockfile-reproducibility.patch	ea3eb8ed962753db7b5d6846c9b90bd7d2b5da7cecc397f9be088e49da8d3456	conflict_100826_2113	handoff/downloads/C_prime_r2_package/C-prime-r2-lockfile-reproducibility.patch	169fed0ff651bf6a942b8839fbfae75bd6e8d3e0	b9d27229a86d	YES
80	VERIFIED_PRESENT	downloads/C_prime_r2_package/CHECKSUMS.sha256	e0000b7c630e46bf5000a59721aeaf6c63c8406f2f6a9884aa3ffd4acf266913	conflict_100826_2113	handoff/downloads/C_prime_r2_package/CHECKSUMS.sha256	ccea349188a5ec90c074cd14caf4ff7ff223bbaf	b9d27229a86d	YES
80	VERIFIED_PRESENT	downloads/C_prime_r2_package/MANIFEST.json	bbc4694e9a42fc1d47b04d29bc2d0f6b072ff1a290b5ca25eca951a78d466591	conflict_100826_2113	handoff/downloads/C_prime_r2_package/MANIFEST.json	f743082d17c6bd74f0df8b16dae0597c9c0c17e9	b9d27229a86d	YES
80	VERIFIED_PRESENT	downloads/C_prime_r2_package/PROVENANCE_SUMMARY.md	bb4791cd367643dfe28eda92ff00a103c264a37a99071a7f2b3c4293eebdc5ff	conflict_100826_2113	handoff/downloads/C_prime_r2_package/PROVENANCE_SUMMARY.md	8a7142d8d3c4e3af204eec21ab63eef38f790701	b9d27229a86d	YES
80	NOT_FOUND	downloads/C_prime_r2_package/evidence/CD-002_c_prime_r2_frozen_install__pnpm_install_.log	3e770c03c44fcfdf123b914f518fc61c6816562ba8eb41943be7f703f730174d	-	-	-	-	NO
80	NOT_FOUND	downloads/C_prime_r2_package/evidence/CD-003_c_prime_r2_lockfile_diff__pnpm_lock_yaml.log	6ff3245cede63490a889a822ad2febd6a179dd0982712a7255166177e5b302a6	-	-	-	-	NO
80	NOT_FOUND	downloads/C_prime_r2_package/evidence/CD-005_supersedes_cd_004__env_bootstrap_missing.log	b40ce772727f0d267f18e97473a60286baaf506bade4dd8341fb21358f906679	-	-	-	-	NO
80	NOT_FOUND	downloads/C_prime_r2_package/evidence/CD-006_c_prime_r2_publication_gate__verify_publ.log	8159778970c6f307fcb7b939973afae21f81b1f5e00c567402bfa8ec44ab99f3	-	-	-	-	NO
80	VERIFIED_PRESENT	downloads/C_prime_r2_package/evidence/LEDGER_EXTRACT_C_prime_r2.jsonl	7b4720291c5603e13b30adc6a5fcada2d3639b11b4c1ad78d2e9899101c33390	conflict_100826_2113	handoff/downloads/C_prime_r2_package/evidence/LEDGER_EXTRACT_C_prime_r2.jsonl	e6f509c188e59b775719968bfa98f54e7584dfd4	b9d27229a86d	YES
80	VERIFIED_PRESENT	downloads/DOWNLOADS.sha256	aec03ec34f6b479e30a3ce236125781d9599c61584d5b6f7f5e6c89e2b521742	conflict_100826_2113	handoff/downloads/DOWNLOADS.sha256	747b24bb9aa2db7075573e3f267e312f2287ae6f	b9d27229a86d	YES
80	VERIFIED_PRESENT	downloads/LEDGER.jsonl	5f71e81f494ab49c66ac667e5717105db7fa82bcfef6e9a7c0eb1731cc73f726	conflict_100826_2113	handoff/downloads/LEDGER.jsonl	1a36753197f09bbc86610070c95278c0f66f4442	b9d27229a86d	YES
80	VERIFIED_PRESENT	downloads/LEDGER_SUMMARY.md	dce3ed3b0db574e80dacb48892b3ec554aec65ecaab5774f33de9a5e0f72fe26	conflict_100826_2113	handoff/downloads/LEDGER_SUMMARY.md	ef45dbb6aa2efa5a54c06dbfd7d5e2b8b1d7638c	b9d27229a86d	YES
80	VERIFIED_PRESENT	downloads/MANIFEST.json	ccd9c6503dd9b03199848e6ba6435a9904ecaceed6c694bf60b3e71b4b4a7926	conflict_100826_1941	handoff/downloads/MANIFEST.json	1eaed7b3f9e88536548b0b8a0b80aa78b6f0854c	9a752aec36c4	YES
80	VERIFIED_PRESENT	downloads/PROVENANCE_SUMMARY.md	3b85677aa11c2387bd0e37690cfb7dc560dfd1ea67fcce544a7de50b65130386	conflict_100826_1941	handoff/downloads/PROVENANCE_SUMMARY.md	69842c408d51790f44ccaf782dd24c71835d7541	9a752aec36c4	YES
80	VERIFIED_PRESENT	downloads/local-branches-2026-08-10.bundle	997608350901f1e5ad7c6a86dc4a3a68bf623c93074854d892fd0f7b94a8296f	conflict_100826_1941	handoff/downloads/local-branches-2026-08-10.bundle	05fff9e55eccdc2bd7de98fdca51a18169ca66e6	9a752aec36c4	YES
80	VERIFIED_PRESENT	downloads/phase4c-nonschema-prep.patch	528b9bac839473859a0c91ac874bfc3c6346a959023d65f147a6ce317530ad1d	conflict_100826_1941	handoff/downloads/phase4c-nonschema-prep.patch	431ee1857c400a54cd4e08e80c17225bbe3262ab	9a752aec36c4	YES
80	VERIFIED_PRESENT	downloads/rule12-provenance-docs.patch	fca9c42183636ffa9d3d02057f998a31cead3ed37b838a058f1cdadce4a3b120	conflict_100826_1941	handoff/downloads/rule12-provenance-docs.patch	6d52132b8734220ba68f024b71c58beed19191a9	9a752aec36c4	YES
80	VERIFIED_PRESENT	evidence/LEDGER.jsonl	5f71e81f494ab49c66ac667e5717105db7fa82bcfef6e9a7c0eb1731cc73f726	conflict_100826_2113	handoff/evidence/LEDGER.jsonl	1a36753197f09bbc86610070c95278c0f66f4442	b9d27229a86d	YES
80	VERIFIED_PRESENT	evidence/LEDGER_SUMMARY.md	dce3ed3b0db574e80dacb48892b3ec554aec65ecaab5774f33de9a5e0f72fe26	conflict_100826_2113	handoff/evidence/LEDGER_SUMMARY.md	ef45dbb6aa2efa5a54c06dbfd7d5e2b8b1d7638c	b9d27229a86d	YES
80	VERIFIED_PRESENT	evidence/NEO_STANDING_INSTRUCTIONS.md	b0771275dfe925014218930535fe1ac4f371a7df4978b5f0c8ae9440a588b44c	conflict_100826_1941	handoff/evidence/NEO_STANDING_INSTRUCTIONS.md	6712f6d51fb091708386dd96f75b90a84a1efe0b	9a752aec36c4	YES
80	VERIFIED_PRESENT	evidence/backfill_2026_08_10.py	b83b58200f9d052fca4180aff34af7a5d01af02469c852c000ec6a44ee452a85	conflict_100826_1941	handoff/evidence/backfill_2026_08_10.py	75c8e7bb608059a5c750c0292260f24083395bed	9a752aec36c4	YES
80	VERIFIED_PRESENT	evidence/capture.py	f71137a3b1fd469d616f26f54ffede9ad641f7b233592776dac492f30955952b	conflict_100826_1941	handoff/evidence/capture.py	fe14b624b373cd0feaf89a4aa84ee07568ec79d6	9a752aec36c4	YES
80	VERIFIED_PRESENT	evidence/record_action.py	38407211f5e11daf735e9da84f8a1baaeed5b1b1ebee39926998231b17e26b18	conflict_100826_1941	handoff/evidence/record_action.py	28e6c8cf224067a883ae9ba6d819807578c71a44	9a752aec36c4	YES
